outcome_id,participant_id,outcome_type_id,outcome_date,weeks_from_program_end,sector,hours_per_week,salary_band,employer_type,outcome_source,verified,recorded_by_staff_id,is_sustained_13_weeks,is_sustained_26_weeks,created_at,updated_at,is_active,data_source
684,1191,9,2024-07-03,8,Other,31,National Minimum Wage,Public Sector,Participant Self-Report,True,12,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
685,2579,8,2024-11-29,9,Construction,32,Above Living Wage,Large Employer,Partner Referral,False,69,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
686,7149,7,2025-05-09,10,Sport & Leisure,33,Above Living Wage,Charity/Non-profit,Employer Confirmation,True,121,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
687,154,6,2023-04-29,11,Logistics,34,National Minimum Wage,Public Sector,Employer Confirmation,False,55,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
688,2770,10,2023-11-27,12,Logistics,35,National Minimum Wage,Public Sector,Partner Referral,True,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
689,1521,3,2024-02-18,13,Construction,36,Living Wage,Public Sector,DWP Confirmation,False,37,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
690,145,9,2024-02-03,14,Customer Service,37,Not Applicable,Large Employer,DWP Confirmation,True,123,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
691,4682,3,2024-06-07,15,Healthcare,38,Living Wage,Charity/Non-profit,Participant Self-Report,False,69,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
692,4075,10,2024-03-21,16,Healthcare,39,National Minimum Wage,Large Employer,Employer Confirmation,True,67,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
693,1364,3,2025-09-20,17,Logistics,40,National Minimum Wage,SME,Partner Referral,False,88,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
694,4210,5,2025-11-24,18,Retail,8,Living Wage,Charity/Non-profit,DWP Confirmation,True,70,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
695,3724,6,2025-01-29,19,Hospitality,9,Living Wage,Large Employer,Participant Self-Report,False,74,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
696,7730,6,2023-10-23,20,Sport & Leisure,10,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,111,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
697,979,4,2024-07-10,21,Sport & Leisure,11,Not Applicable,Large Employer,Participant Self-Report,False,64,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
698,5710,8,2023-03-25,22,Logistics,12,National Minimum Wage,Large Employer,Participant Self-Report,True,100,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
699,2656,1,2024-08-10,23,Logistics,13,Living Wage,SME,Employer Confirmation,False,127,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
700,930,7,2023-08-08,24,Retail,14,Above Living Wage,SME,Employer Confirmation,True,5,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
701,321,8,2024-01-07,25,Healthcare,15,Living Wage,Charity/Non-profit,DWP Confirmation,False,64,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
702,5103,1,2025-06-10,26,Hospitality,16,National Minimum Wage,Large Employer,DWP Confirmation,True,3,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
703,2630,9,2024-02-09,0,Administration,17,National Minimum Wage,Public Sector,DWP Confirmation,False,126,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
704,5455,8,2024-11-25,1,Customer Service,18,National Minimum Wage,Large Employer,Participant Self-Report,True,38,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
705,3509,5,2025-08-07,2,Customer Service,19,Not Applicable,SME,Employer Confirmation,False,77,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
706,522,10,2024-10-08,3,Retail,20,Living Wage,SME,Partner Referral,True,71,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
707,2349,5,2023-12-04,4,Hospitality,21,Living Wage,SME,Employer Confirmation,False,23,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
708,3469,10,2023-04-03,5,Retail,22,National Minimum Wage,Large Employer,Employer Confirmation,True,48,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
709,455,6,2024-10-18,6,Hospitality,23,Not Applicable,Large Employer,Partner Referral,False,2,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
710,7690,1,2024-01-25,7,Construction,24,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,72,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
711,4353,4,2023-06-04,8,Hospitality,25,National Minimum Wage,SME,DWP Confirmation,False,7,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
712,3304,8,2024-08-23,9,Healthcare,26,National Minimum Wage,SME,Participant Self-Report,True,16,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
713,2411,4,2024-08-28,10,Retail,27,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,129,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
714,2090,6,2023-05-28,11,Customer Service,28,Not Applicable,SME,Employer Confirmation,True,63,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
715,478,8,2024-08-23,12,Hospitality,29,Not Applicable,Public Sector,Employer Confirmation,False,108,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
716,1801,8,2025-12-25,13,Retail,30,Living Wage,Large Employer,Partner Referral,True,51,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
717,2928,3,2025-11-08,14,Sport & Leisure,31,Living Wage,SME,Participant Self-Report,False,38,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
718,1468,3,2025-02-24,15,Sport & Leisure,32,National Minimum Wage,Self,Participant Self-Report,True,31,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
719,2535,3,2024-08-21,16,Hospitality,33,Living Wage,Large Employer,Participant Self-Report,False,141,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
720,7274,3,2023-10-18,17,Healthcare,34,National Minimum Wage,SME,Participant Self-Report,True,145,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
721,636,6,2023-12-19,18,Logistics,35,Living Wage,SME,Employer Confirmation,False,27,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
722,6942,9,2024-07-06,19,Retail,36,Living Wage,Public Sector,Employer Confirmation,True,101,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
723,6488,6,2023-04-02,20,Hospitality,37,Above Living Wage,Large Employer,Participant Self-Report,False,23,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
724,2534,4,2025-04-25,21,Hospitality,38,Living Wage,SME,Participant Self-Report,True,143,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
725,5349,5,2025-05-24,22,Customer Service,39,Not Applicable,Large Employer,DWP Confirmation,False,58,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
726,3611,7,2024-02-06,23,Logistics,40,Living Wage,Charity/Non-profit,Participant Self-Report,True,35,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
727,3091,4,2023-08-30,24,Other,8,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,48,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
728,1590,1,2024-11-14,25,Retail,9,National Minimum Wage,SME,Partner Referral,True,5,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
729,616,5,2023-11-03,26,Healthcare,10,Not Applicable,Self,DWP Confirmation,False,94,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
730,5336,1,2025-05-21,0,Administration,11,Above Living Wage,Self,Employer Confirmation,True,141,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
731,3150,6,2025-08-19,1,Customer Service,12,Not Applicable,Charity/Non-profit,Participant Self-Report,False,98,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
732,5139,3,2023-10-10,2,Administration,13,Living Wage,SME,Partner Referral,True,97,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
733,2446,8,2023-04-24,3,Administration,14,Living Wage,Public Sector,Participant Self-Report,False,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
734,1235,9,2023-08-13,4,Sport & Leisure,15,Not Applicable,Self,Employer Confirmation,True,108,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
735,2213,10,2024-10-01,5,Retail,16,Living Wage,Large Employer,DWP Confirmation,False,52,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
736,4354,6,2023-12-29,6,Customer Service,17,National Minimum Wage,SME,Employer Confirmation,True,74,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
737,5857,4,2025-01-16,7,Hospitality,18,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,139,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
738,3503,6,2025-11-01,8,Hospitality,19,National Minimum Wage,SME,Employer Confirmation,True,136,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
739,78,6,2024-11-24,9,Retail,20,Not Applicable,Public Sector,Participant Self-Report,False,149,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
740,6444,2,2025-08-10,10,Hospitality,21,Living Wage,Self,Employer Confirmation,True,29,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
741,7032,7,2025-03-30,11,Hospitality,22,National Minimum Wage,Public Sector,DWP Confirmation,False,43,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
742,364,5,2023-08-02,12,Administration,23,National Minimum Wage,SME,DWP Confirmation,True,26,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
743,6532,9,2025-12-03,13,Hospitality,24,Living Wage,Public Sector,Participant Self-Report,False,24,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
744,1625,3,2024-01-26,14,Other,25,Above Living Wage,Charity/Non-profit,Employer Confirmation,True,106,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
745,7861,4,2024-03-17,15,Hospitality,26,Living Wage,SME,Participant Self-Report,False,3,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
746,675,9,2025-12-25,16,Administration,27,Living Wage,Public Sector,Participant Self-Report,True,71,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
747,4899,3,2024-09-07,17,Healthcare,28,National Minimum Wage,SME,Employer Confirmation,False,39,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
748,7405,8,2024-10-07,18,Retail,29,National Minimum Wage,SME,Employer Confirmation,True,81,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
749,7653,2,2025-08-05,19,Hospitality,30,National Minimum Wage,SME,Partner Referral,False,12,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
750,1944,4,2024-06-13,20,Logistics,31,Not Applicable,Large Employer,Participant Self-Report,True,13,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
751,3250,3,2023-12-03,21,Administration,32,Not Applicable,SME,Participant Self-Report,False,86,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
752,7604,3,2025-10-01,22,Logistics,33,Living Wage,Large Employer,DWP Confirmation,True,63,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
753,1033,10,2025-06-06,23,Other,34,Living Wage,Large Employer,Participant Self-Report,False,116,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
754,4971,2,2023-04-26,24,Retail,35,Above Living Wage,Large Employer,Participant Self-Report,True,45,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
755,5041,4,2024-05-30,25,Other,36,Living Wage,Charity/Non-profit,Participant Self-Report,False,90,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
756,3849,2,2024-03-04,26,Logistics,37,Living Wage,Charity/Non-profit,Employer Confirmation,True,5,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
757,7066,6,2025-11-30,0,Construction,38,Above Living Wage,SME,Employer Confirmation,False,25,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
758,6733,5,2023-04-16,1,Retail,39,Not Applicable,Large Employer,Participant Self-Report,True,110,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
759,2069,10,2024-06-29,2,Customer Service,40,Above Living Wage,SME,Participant Self-Report,False,75,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
760,2127,7,2024-02-10,3,Retail,8,Not Applicable,Public Sector,Employer Confirmation,True,18,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
761,2123,3,2024-09-15,4,Healthcare,9,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,61,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
762,2323,6,2024-04-12,5,Retail,10,National Minimum Wage,Large Employer,Participant Self-Report,True,73,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
763,6495,5,2024-01-18,6,Administration,11,Living Wage,SME,Participant Self-Report,False,72,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
764,3398,6,2024-05-11,7,Customer Service,12,Not Applicable,Charity/Non-profit,Partner Referral,True,150,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
765,7971,9,2025-10-24,8,Customer Service,13,Living Wage,SME,Participant Self-Report,False,63,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
766,1200,9,2024-12-06,9,Retail,14,Not Applicable,Charity/Non-profit,Participant Self-Report,True,116,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
767,5223,6,2023-04-30,10,Logistics,15,Not Applicable,Self,Participant Self-Report,False,34,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
768,352,10,2024-10-07,11,Sport & Leisure,16,National Minimum Wage,Large Employer,Employer Confirmation,True,35,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
769,3256,5,2025-03-21,12,Sport & Leisure,17,Living Wage,Large Employer,Employer Confirmation,False,110,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
770,4323,5,2025-11-18,13,Sport & Leisure,18,Not Applicable,SME,Partner Referral,True,103,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
771,1315,6,2024-08-05,14,Healthcare,19,National Minimum Wage,Large Employer,DWP Confirmation,False,102,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
772,1772,7,2024-01-03,15,Logistics,20,National Minimum Wage,Charity/Non-profit,Participant Self-Report,True,91,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
773,1894,1,2023-11-12,16,Sport & Leisure,21,National Minimum Wage,Large Employer,Participant Self-Report,False,142,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
774,4575,3,2024-03-31,17,Other,22,Above Living Wage,Self,Participant Self-Report,True,108,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
775,4749,3,2023-09-28,18,Construction,23,Not Applicable,Public Sector,Participant Self-Report,False,61,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
776,2644,3,2024-06-04,19,Retail,24,Above Living Wage,Large Employer,Participant Self-Report,True,100,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
777,1637,1,2023-08-09,20,Other,25,Living Wage,Large Employer,Employer Confirmation,False,27,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
778,7891,1,2024-12-24,21,Logistics,26,Above Living Wage,Public Sector,Participant Self-Report,True,79,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
779,593,8,2023-07-29,22,Administration,27,National Minimum Wage,Public Sector,Participant Self-Report,False,148,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
780,4898,5,2025-10-01,23,Construction,28,Living Wage,Charity/Non-profit,Participant Self-Report,True,56,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
781,1034,8,2024-08-10,24,Retail,29,National Minimum Wage,Public Sector,Participant Self-Report,False,83,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
782,1385,1,2023-04-19,25,Customer Service,30,Above Living Wage,Public Sector,Participant Self-Report,True,65,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
783,4901,7,2024-03-18,26,Retail,31,Above Living Wage,Public Sector,Employer Confirmation,False,106,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
784,683,9,2023-05-27,0,Retail,32,Living Wage,SME,Employer Confirmation,True,127,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
785,4151,4,2025-08-02,1,Administration,33,Living Wage,Large Employer,Participant Self-Report,False,115,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
786,6599,6,2025-04-19,2,Retail,34,Living Wage,Large Employer,Participant Self-Report,True,18,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
787,3912,2,2024-04-06,3,Hospitality,35,Not Applicable,SME,Participant Self-Report,False,64,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
788,7690,6,2024-03-06,4,Sport & Leisure,36,Living Wage,Large Employer,Participant Self-Report,True,139,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
789,421,7,2024-09-06,5,Hospitality,37,Above Living Wage,Charity/Non-profit,Participant Self-Report,False,95,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
790,7966,9,2025-06-02,6,Hospitality,38,Living Wage,SME,Partner Referral,True,113,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
791,4596,8,2024-07-20,7,Retail,39,Above Living Wage,Public Sector,Partner Referral,False,23,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
792,556,4,2025-07-22,8,Sport & Leisure,40,Not Applicable,Large Employer,Participant Self-Report,True,42,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
793,7267,7,2024-01-21,9,Construction,8,Above Living Wage,Large Employer,Participant Self-Report,False,122,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
794,6125,5,2025-01-25,10,Other,9,National Minimum Wage,Large Employer,Participant Self-Report,True,32,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
795,7733,5,2024-12-15,11,Hospitality,10,National Minimum Wage,SME,Participant Self-Report,False,69,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
796,6882,5,2025-10-26,12,Hospitality,11,Above Living Wage,SME,Participant Self-Report,True,97,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
797,7417,7,2023-08-05,13,Retail,12,Above Living Wage,SME,Participant Self-Report,False,112,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
798,12,6,2025-03-01,14,Customer Service,13,Not Applicable,SME,Partner Referral,True,63,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
799,1924,1,2024-12-14,15,Sport & Leisure,14,Living Wage,SME,Participant Self-Report,False,96,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
800,2091,7,2024-10-02,16,Hospitality,15,Living Wage,Large Employer,Employer Confirmation,True,81,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
801,4317,2,2024-02-09,17,Hospitality,16,Living Wage,Charity/Non-profit,Participant Self-Report,False,79,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
802,6944,7,2024-07-29,18,Retail,17,National Minimum Wage,SME,Partner Referral,True,145,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
803,6438,8,2024-09-03,19,Construction,18,National Minimum Wage,Public Sector,Participant Self-Report,False,33,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
804,4955,3,2023-04-21,20,Customer Service,19,National Minimum Wage,SME,Participant Self-Report,True,145,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
805,3382,10,2023-03-25,21,Logistics,20,National Minimum Wage,Large Employer,DWP Confirmation,False,148,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
806,7993,8,2024-07-26,22,Retail,21,National Minimum Wage,SME,Participant Self-Report,True,99,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
807,6245,2,2024-08-07,23,Administration,22,Living Wage,Charity/Non-profit,Participant Self-Report,False,147,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
808,757,10,2024-11-24,24,Customer Service,23,Not Applicable,SME,Participant Self-Report,True,125,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
809,266,8,2024-10-13,25,Sport & Leisure,24,Living Wage,SME,Employer Confirmation,False,75,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
810,53,5,2024-08-31,26,Administration,25,Living Wage,SME,Participant Self-Report,True,112,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
811,6741,7,2024-06-25,0,Customer Service,26,Above Living Wage,SME,Participant Self-Report,False,23,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
812,7589,1,2023-05-27,1,Administration,27,Living Wage,SME,Participant Self-Report,True,120,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
